Region,Category,State,Brand,Store,Order Type,Payment Method,Time,Total Orders,Gross Sales,Discount Amount,Disc Percent,Net Sales,COGS,Gross Margin Amount,Gross Margin %,Net Margin Amount,Net Margin %,Avg Order to Req Days,Avg Order to Delivery Days,Avg Order Value
South,Clothing,Tamil Nadu,Anahi,Madurai,Others,Gift Coupons,May-2012,1.0,1359.0,285.39,21.0,1074.0,883.4,475.7,35.003679175864605,190.3,17.71880819366853,9.0,9.0,1359.0
South,Clothing,Tamil Nadu,AND,Chennai,Catalogue,Credit Card,Jun-2012,1.0,1325.0,304.75,23.0,1020.0,927.5,397.5,30.0,92.8,9.098039215686274,2.0,12.0,1325.0
South,Clothing,Tamil Nadu,AND,Chennai,Catalogue,Credit Card,Aug-2012,1.0,1325.0,318.0,24.0,1007.0,728.8,596.3,45.00377358490566,278.3,27.636544190665347,1.0,1.0,1325.0
South,Clothing,Tamil Nadu,AND,Chennai,Catalogue,Credit Card,Sep-2012,1.0,1899.0,398.79,21.0,1500.0,1614.2,284.9,15.002632964718272,-113.9,-7.593333333333334,4.0,9.0,1899.0
South,Clothing,Tamil Nadu,AND,Chennai,Catalogue,Credit Card EMI,Sep-2012,1.0,839.0,192.97,23.0,646.0,696.4,142.6,16.99642431466031,-50.3,-7.7863777089783275,1.0,6.0,839.0
South,Clothing,Tamil Nadu,AND,Chennai,Catalogue,Credit Card EMI,Dec-2012,1.0,1425.0,171.0,12.0,1254.0,997.5,427.5,30.0,256.5,20.454545454545457,9.0,14.0,1425.0
South,Clothing,Tamil Nadu,AND,Chennai,Contact Center,Cash on Delivery,Apr-2012,1.0,1325.0,278.25,21.0,1047.0,1126.3,198.8,15.00377358490566,-79.5,-7.593123209169055,5.0,8.0,1325.0
South,Clothing,Tamil Nadu,AND,Chennai,Contact Center,Credit Card,May-2012,1.0,1049.0,220.29,21.0,829.0,577.0,472.1,45.0047664442326,251.8,30.373944511459587,5.0,9.0,1049.0
South,Clothing,Tamil Nadu,AND,Chennai,Contact Center,Gift Coupons,Jul-2012,1.0,1425.0,299.25,21.0,1126.0,1068.8,356.3,25.003508771929827,57.0,5.0621669626998225,9.0,9.0,1425.0
South,Clothing,Tamil Nadu,AND,Chennai,Website,Credit Card,Aug-2012,1.0,1325.0,304.75,23.0,1020.0,861.3,463.8,35.00377358490566,159.0,15.588235294117647,4.0,13.0,1325.0
South,Clothing,Tamil Nadu,AND,Chennai,Website,Credit Card EMI,Aug-2012,1.0,949.0,237.25,25.0,712.0,522.0,427.1,45.00526870389884,189.8,26.65730337078652,9.0,12.0,949.0
South,Clothing,Tamil Nadu,AND,Chennai,Website,Debit Card,Feb-2012,1.0,949.0,218.27,23.0,731.0,616.9,332.2,35.00526870389884,113.9,15.58139534883721,9.0,18.0,949.0
South,Clothing,Tamil Nadu,AND,Madurai,Catalogue,Cash on Delivery,Aug-2012,1.0,1125.0,270.0,24.0,855.0,787.5,337.5,30.0,67.5,7.894736842105263,7.0,10.0,1125.0
South,Clothing,Tamil Nadu,Aneri,Chennai,Catalogue,Cash on Delivery,Feb-2012,1.0,1699.0,543.68,32.0,1155.0,1563.1,135.9,7.99882283696292,-407.8,-35.307359307359306,5.0,7.0,1699.0
South,Clothing,Tamil Nadu,Aneri,Chennai,Website,Credit Card EMI,Apr-2012,1.0,1300.0,325.0,25.0,975.0,910.0,390.0,30.0,65.0,6.666666666666667,5.0,14.0,1300.0
South,Clothing,Tamil Nadu,Aneri,Chennai,Website,Debit Card,Sep-2012,1.0,1329.0,318.96,24.0,1010.0,1076.5,252.5,18.999247554552294,-66.5,-6.584158415841585,3.0,6.0,1329.0
South,Clothing,Tamil Nadu,Aneri,Chennai,Website,Net Banking,Jan-2012,1.0,650.0,136.5,21.0,514.0,357.5,292.5,45.0,156.0,30.35019455252918,1.0,4.0,650.0
South,Clothing,Tamil Nadu,Aneri,Coimbatore,Contact Center,Credit Card EMI,Dec-2012,1.0,450.0,63.0,14.000000000000002,387.0,382.5,67.5,15.0,4.5,1.1627906976744187,4.0,14.0,450.0
South,Clothing,Tamil Nadu,Aneri,Coimbatore,Contact Center,Net Banking,Jul-2012,1.0,2238.0,268.56,12.0,1969.0,1902.3,335.7,15.0,67.1,3.4078212290502794,4.0,4.0,2238.0
South,Clothing,Tamil Nadu,Aneri,Madurai,Contact Center,Debit Card,Jul-2012,1.0,1329.0,279.09,21.0,1050.0,930.3,398.7,30.0,119.6,11.390476190476189,1.0,3.0,1329.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Catalogue,Gift Coupons,Sep-2012,1.0,1799.0,215.88,12.0,1583.0,1529.2,269.9,15.00277932184547,54.0,3.41124447252053,10.0,14.0,1799.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Contact Center,Cash on Delivery,Oct-2012,1.0,1199.0,275.77,23.0,923.0,1031.1,167.9,14.003336113427858,-107.9,-11.690140845070424,2.0,11.0,1199.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Contact Center,Credit Card EMI,May-2012,1.0,1499.0,344.77,23.0,1154.0,1049.3,449.7,30.0,104.9,9.090121317157712,7.0,9.0,1499.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Contact Center,Debit Card,Feb-2012,1.0,1799.0,377.79,21.0,1421.0,989.5,809.6,45.00277932184547,431.8,30.38705137227305,3.0,4.0,1799.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Contact Center,Debit Card,Apr-2012,1.0,1350.0,283.5,21.0,1067.0,1147.5,202.5,15.0,-81.0,-7.591377694470477,1.0,4.0,1350.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Others,Net Banking,Oct-2012,1.0,1799.0,269.85,15.0,1529.0,1349.3,449.8,25.00277932184547,179.9,11.765860039241334,7.0,9.0,1799.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Website,Cash on Delivery,Jan-2012,1.0,1079.0,248.17,23.0,831.0,755.3,323.7,30.0,75.5,9.085439229843562,9.0,12.0,1079.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Website,Credit Card,Jul-2012,1.0,1799.0,431.76,24.0,1367.0,1259.3,539.7,30.000000000000004,107.9,7.893196781272861,4.0,4.0,1799.0
South,Clothing,Tamil Nadu,Arrow,Chennai,Website,Debit Card,Aug-2012,1.0,1079.0,129.48,12.0,950.0,593.5,485.6,45.00463392029657,356.1,37.48421052631579,7.0,13.0,1079.0
South,Clothing,Tamil Nadu,Ayaany,Chennai,Website,Gift Coupons,Aug-2012,1.0,1299.0,298.77,23.0,1000.0,714.5,584.6,45.00384911470362,285.8,28.58,7.0,8.0,1299.0
South,Clothing,Tamil Nadu,Ayaany,Coimbatore,Catalogue,Debit Card,May-2012,1.0,1299.0,272.79,21.0,1026.0,844.4,454.7,35.00384911470362,181.9,17.72904483430799,9.0,9.0,1299.0
South,Clothing,Tamil Nadu,Ayaany,Madurai,Contact Center,Debit Card,Nov-2012,1.0,1099.0,131.88,12.0,967.0,769.3,329.7,30.0,197.8,20.45501551189245,4.0,4.0,1099.0
South,Clothing,Tamil Nadu,Ayaany,Madurai,Others,Net Banking,Oct-2012,1.0,1099.0,153.86,14.000000000000002,945.0,769.3,329.7,30.0,175.8,18.603174603174605,5.0,15.0,1099.0
South,Clothing,Tamil Nadu,Biba,Chennai,Contact Center,Debit Card,Aug-2012,1.0,950.0,228.0,24.0,722.0,760.0,190.0,20.0,-38.0,-5.263157894736842,5.0,5.0,950.0
South,Clothing,Tamil Nadu,Biba,Chennai,Contact Center,Gift Coupons,Apr-2012,1.0,1350.0,162.0,12.0,1188.0,1147.5,202.5,15.0,40.5,3.4090909090909087,3.0,3.0,1350.0
South,Clothing,Tamil Nadu,Biba,Chennai,Website,Credit Card,Mar-2012,1.0,539.0,113.19,21.0,426.0,431.2,107.8,20.0,-5.4,-1.267605633802817,7.0,17.0,539.0
South,Clothing,Tamil Nadu,Biba,Coimbatore,Website,Net Banking,Jun-2012,1.0,1650.0,379.5,23.0,1271.0,1072.5,577.5,35.0,198.0,15.578284815106217,1.0,1.0,1650.0
South,Clothing,Tamil Nadu,Biba,Madurai,Website,Net Banking,Feb-2012,1.0,1650.0,198.0,12.0,1452.0,1072.5,577.5,35.0,379.5,26.136363636363637,4.0,12.0,1650.0
South,Clothing,Tamil Nadu,Daniel Hechter,Chennai,Catalogue,Debit Card,Sep-2012,1.0,1499.0,209.86,14.000000000000002,1289.0,824.5,674.6,45.00333555703803,464.7,36.05120248254461,5.0,15.0,1499.0
South,Clothing,Tamil Nadu,Daniel Hechter,Chennai,Contact Center,Net Banking,Jul-2012,1.0,1250.0,150.0,12.0,1100.0,937.5,312.5,25.0,162.5,14.772727272727273,4.0,7.0,1250.0
South,Clothing,Tamil Nadu,Daniel Hechter,Chennai,Website,Credit Card,May-2012,1.0,1379.0,289.59,21.0,1089.0,965.3,413.7,30.0,124.1,11.395775941230486,1.0,2.0,1379.0
South,Clothing,Tamil Nadu,Daniel Hechter,Chennai,Website,Credit Card EMI,Nov-2012,1.0,1499.0,179.88,12.0,1319.0,974.4,524.7,35.00333555703803,344.8,26.141015921152388,9.0,19.0,1499.0
South,Clothing,Tamil Nadu,Deal Jeans,Chennai,Catalogue,Cash on Delivery,Feb-2012,1.0,598.0,71.76,12.0,526.0,418.6,179.4,30.0,107.6,20.456273764258555,10.0,10.0,598.0
South,Clothing,Tamil Nadu,Deal Jeans,Chennai,Contact Center,Cash on Delivery,Sep-2012,1.0,1049.0,335.68,32.0,713.0,891.7,157.4,15.004766444232603,-178.3,-25.007012622720897,7.0,9.0,1049.0
South,Clothing,Tamil Nadu,Deal Jeans,Chennai,Contact Center,Credit Card,Feb-2012,1.0,2098.0,440.58,21.0,1657.0,1258.8,839.2,40.0,398.6,24.055522027761015,5.0,6.0,2098.0
South,Clothing,Tamil Nadu,Deal Jeans,Madurai,Website,Cash on Delivery,Apr-2012,1.0,645.0,135.45,21.0,510.0,561.2,83.9,13.007751937984496,-51.6,-10.117647058823529,2.0,8.0,645.0
South,Clothing,Tamil Nadu,Deal Jeans,Madurai,Website,Gift Coupons,Aug-2012,1.0,1290.0,270.9,21.0,1019.0,903.0,387.0,30.0,116.1,11.393523061825318,4.0,12.0,1290.0
South,Clothing,Tamil Nadu,Derby Jeans Community,Chennai,Contact Center,Cash on Delivery,Aug-2012,1.0,3700.0,370.0,10.0,3330.0,2405.0,1295.0,35.0,925.0,27.77777777777778,1.0,1.0,3700.0
South,Clothing,Tamil Nadu,Derby Jeans Community,Chennai,Contact Center,Net Banking,Jan-2012,1.0,2150.0,258.0,12.0,1892.0,1505.0,645.0,30.0,387.0,20.454545454545457,1.0,1.0,2150.0
South,Clothing,Tamil Nadu,Derby Jeans Community,Chennai,Website,Debit Card,Jun-2012,1.0,1350.0,162.0,12.0,1188.0,945.0,405.0,30.0,243.0,20.454545454545457,1.0,4.0,1350.0
South,Clothing,Tamil Nadu,Derby Jeans Community,Chennai,Website,Gift Coupons,Jun-2012,1.0,1350.0,162.0,12.0,1188.0,945.0,405.0,30.0,243.0,20.454545454545457,4.0,13.0,1350.0
South,Clothing,Tamil Nadu,Derby Jeans Community,Madurai,Catalogue,Credit Card,Oct-2012,1.0,800.0,112.0,14.000000000000002,688.0,600.0,200.0,25.0,88.0,12.790697674418606,1.0,4.0,800.0
South,Clothing,Tamil Nadu,Elle,Chennai,Catalogue,Credit Card EMI,Dec-2012,1.0,2900.0,725.0,25.0,2175.0,1885.0,1015.0,35.0,290.0,13.333333333333334,7.0,10.0,2900.0
South,Clothing,Tamil Nadu,Elle,Chennai,Contact Center,Credit Card,Mar-2012,1.0,1450.0,362.5,25.0,1088.0,1087.5,362.5,25.0,0.0,0.0,1.0,4.0,1450.0
South,Clothing,Tamil Nadu,Elle,Chennai,Contact Center,Credit Card,Dec-2012,1.0,1245.0,261.45,21.0,984.0,809.3,435.8,35.00401606425703,174.3,17.713414634146343,5.0,5.0,1245.0
South,Clothing,Tamil Nadu,Elle,Chennai,Website,Gift Coupons,Jun-2012,1.0,1245.0,286.35,23.0,959.0,871.5,373.5,30.0,87.2,9.092805005213766,4.0,13.0,1245.0
South,Clothing,Tamil Nadu,Elle,Madurai,Contact Center,Credit Card,Oct-2012,1.0,1049.0,241.27,23.0,808.0,734.3,314.7,30.0,73.4,9.084158415841586,1.0,3.0,1049.0
South,Clothing,Tamil Nadu,Femella,Chennai,Catalogue,Credit Card EMI,Jun-2012,1.0,345.0,72.45,21.0,273.0,189.8,155.3,45.014492753623195,82.8,30.32967032967033,4.0,4.0,345.0
South,Clothing,Tamil Nadu,Femella,Chennai,Catalogue,Debit Card,Feb-2012,1.0,525.0,126.0,24.0,399.0,367.5,157.5,30.0,31.5,7.894736842105263,4.0,8.0,525.0
South,Clothing,Tamil Nadu,Femella,Coimbatore,Website,Credit Card,Apr-2012,1.0,675.0,81.0,12.0,594.0,560.3,114.8,17.007407407407406,33.8,5.69023569023569,1.0,10.0,675.0
South,Clothing,Tamil Nadu,Femella,Madurai,Website,Credit Card EMI,Jul-2012,1.0,249.0,29.88,12.0,219.0,137.0,112.1,45.020080321285135,82.2,37.534246575342465,1.0,1.0,249.0
South,Clothing,Tamil Nadu,Fila,Chennai,Catalogue,Cash on Delivery,Apr-2012,1.0,1098.0,252.54,23.0,845.0,768.6,329.4,30.0,76.9,9.100591715976332,4.0,6.0,1098.0
South,Clothing,Tamil Nadu,Fila,Chennai,Catalogue,Cash on Delivery,Nov-2012,1.0,749.0,299.6,40.0,449.0,486.9,262.2,35.00667556742323,-37.5,-8.351893095768375,5.0,14.0,749.0
South,Clothing,Tamil Nadu,Fila,Chennai,Contact Center,Cash on Delivery,Jul-2012,1.0,649.0,90.86,14.000000000000002,558.0,519.2,129.8,20.0,38.9,6.971326164874552,9.0,9.0,649.0
South,Clothing,Tamil Nadu,Fila,Chennai,Contact Center,Gift Coupons,Sep-2012,1.0,649.0,84.37,13.0,565.0,421.9,227.2,35.00770416024653,142.8,25.274336283185843,7.0,13.0,649.0
South,Clothing,Tamil Nadu,Fila,Chennai,Website,Credit Card,Jun-2012,1.0,450.0,94.5,21.0,356.0,292.5,157.5,35.0,63.0,17.696629213483146,3.0,6.0,450.0
South,Clothing,Tamil Nadu,Flying Machine,Chennai,Catalogue,Credit Card EMI,Feb-2012,1.0,738.0,154.98,21.0,583.0,553.5,184.5,25.0,29.5,5.060034305317324,4.0,5.0,738.0
South,Clothing,Tamil Nadu,Flying Machine,Chennai,Contact Center,Net Banking,Sep-2012,1.0,1798.0,377.58,21.0,1420.0,1636.2,161.8,8.99888765294772,-215.8,-15.197183098591548,4.0,8.0,1798.0
South,Clothing,Tamil Nadu,Flying Machine,Chennai,Website,Credit Card EMI,Apr-2012,1.0,648.0,155.52,24.0,492.0,570.2,77.8,12.006172839506172,-77.8,-15.813008130081299,1.0,1.0,648.0
South,Clothing,Tamil Nadu,Flying Machine,Coimbatore,Contact Center,Credit Card EMI,Jul-2012,1.0,849.0,178.29,21.0,671.0,594.3,254.7,30.0,76.4,11.385991058122206,1.0,6.0,849.0
South,Clothing,Tamil Nadu,Flying Machine,Madurai,Contact Center,Cash on Delivery,Jun-2012,1.0,648.0,77.76,12.0,570.0,421.2,226.8,35.0,149.0,26.14035087719298,1.0,4.0,648.0
South,Clothing,Tamil Nadu,Flying Machine,Madurai,Website,Credit Card,Dec-2012,1.0,899.0,188.79,21.0,710.0,629.3,269.7,30.0,80.9,11.3943661971831,4.0,7.0,899.0
South,Clothing,Tamil Nadu,Frecultr,Chennai,Catalogue,Cash on Delivery,Jun-2012,1.0,1790.0,375.9,21.0,1414.0,1163.5,626.5,35.0,250.6,17.722772277227723,4.0,8.0,1790.0
South,Clothing,Tamil Nadu,Frecultr,Chennai,Contact Center,Net Banking,Oct-2012,1.0,1790.0,572.8,32.0,1217.0,1163.5,626.5,35.0,53.7,4.412489728841414,1.0,4.0,1790.0
South,Clothing,Tamil Nadu,Frecultr,Chennai,Website,Credit Card,Feb-2012,1.0,2035.0,488.4,24.0,1547.0,1221.0,814.0,40.0,325.6,21.047188106011635,4.0,6.0,2035.0
South,Clothing,Tamil Nadu,French Connection,Chennai,Contact Center,Gift Coupons,Apr-2012,1.0,2999.0,749.75,25.0,2249.0,2099.3,899.7,30.0,150.0,6.669630947087595,7.0,9.0,2999.0
South,Clothing,Tamil Nadu,French Connection,Chennai,Others,Cash on Delivery,Jul-2012,1.0,3450.0,724.5,21.0,2726.0,2415.0,1035.0,30.0,310.5,11.390315480557593,4.0,13.0,3450.0
South,Clothing,Tamil Nadu,French Connection,Chennai,Others,Credit Card EMI,Feb-2012,1.0,4299.0,902.79,21.0,3396.0,3009.3,1289.7,30.0,386.9,11.392815076560659,4.0,8.0,4299.0
South,Clothing,Tamil Nadu,French Connection,Chennai,Website,Debit Card,Aug-2012,1.0,4299.0,515.88,12.0,3783.0,2364.5,1934.6,45.00116306117701,1418.7,37.50198255352895,1.0,4.0,4299.0
South,Clothing,Tamil Nadu,French Connection,Chennai,Website,Debit Card,Dec-2012,1.0,2999.0,629.79,21.0,2369.0,1799.4,1199.6,40.0,569.8,24.052342760658505,9.0,9.0,2999.0
South,Clothing,Tamil Nadu,Get Wrapped,Chennai,Others,Cash on Delivery,Jan-2012,1.0,425.0,102.0,24.0,323.0,276.3,148.8,35.01176470588236,46.8,14.489164086687307,9.0,12.0,425.0
South,Clothing,Tamil Nadu,Get Wrapped,Chennai,Website,Net Banking,Aug-2012,1.0,599.0,125.79,21.0,473.0,449.3,149.8,25.00834724540902,24.0,5.07399577167019,4.0,4.0,599.0
South,Clothing,Tamil Nadu,Get Wrapped,Coimbatore,Contact Center,Debit Card,Oct-2012,1.0,599.0,71.88,12.0,527.0,419.3,179.7,30.0,107.8,20.45540796963947,10.0,13.0,599.0
South,Clothing,Tamil Nadu,Highlander,Chennai,Website,Gift Coupons,Feb-2012,1.0,835.0,100.2,12.0,735.0,584.5,250.5,30.0,150.3,20.448979591836736,4.0,14.0,835.0
South,Clothing,Tamil Nadu,Highlander,Coimbatore,Catalogue,Credit Card,Nov-2012,1.0,1050.0,136.5,13.0,914.0,735.0,315.0,30.0,178.5,19.52954048140044,4.0,7.0,1050.0
South,Clothing,Tamil Nadu,Indian Terrain,Chennai,Website,Net Banking,May-2012,1.0,1189.0,249.69,21.0,939.0,832.3,356.7,30.0,107.0,11.395101171458998,3.0,6.0,1189.0
South,Clothing,Tamil Nadu,Indian Terrain,Madurai,Catalogue,Credit Card,Apr-2012,1.0,1000.0,120.0,12.0,880.0,550.0,450.0,45.0,330.0,37.5,7.0,9.0,1000.0
South,Clothing,Tamil Nadu,Indian Terrain,Madurai,Contact Center,Debit Card,Jul-2012,1.0,1329.0,305.67,23.0,1023.0,863.9,465.2,35.003762227238525,159.5,15.591397849462366,4.0,7.0,1329.0
South,Clothing,Tamil Nadu,Indigo Nation,Chennai,Catalogue,Credit Card,Feb-2012,1.0,1189.0,249.69,21.0,939.0,832.3,356.7,30.0,107.0,11.395101171458998,10.0,15.0,1189.0
South,Clothing,Tamil Nadu,Indigo Nation,Chennai,Contact Center,Credit Card,Jan-2012,1.0,1499.0,314.79,21.0,1184.0,974.4,524.7,35.00333555703803,209.9,17.72804054054054,9.0,15.0,1499.0
South,Clothing,Tamil Nadu,Indigo Nation,Chennai,Contact Center,Credit Card,Feb-2012,1.0,1499.0,314.79,21.0,1184.0,824.5,674.6,45.00333555703803,359.8,30.388513513513516,4.0,7.0,1499.0
South,Clothing,Tamil Nadu,Indigo Nation,Chennai,Contact Center,Credit Card,Nov-2012,1.0,1049.0,241.27,23.0,808.0,786.8,262.3,25.0047664442326,21.0,2.599009900990099,7.0,17.0,1049.0
South,Clothing,Tamil Nadu,Indigo Nation,Chennai,Website,Gift Coupons,Apr-2012,1.0,1049.0,220.29,21.0,829.0,891.7,157.4,15.004766444232603,-62.9,-7.587454764776839,7.0,9.0,1049.0
South,Clothing,Tamil Nadu,Jealous 21,Chennai,Catalogue,Cash on Delivery,Jul-2012,1.0,1798.0,377.58,21.0,1420.0,1348.5,449.5,25.0,71.9,5.063380281690141,1.0,5.0,1798.0
South,Clothing,Tamil Nadu,Jealous 24,Chennai,Website,Net Banking,May-2012,1.0,1590.0,333.9,21.0,1256.0,1351.5,238.5,15.0,-95.4,-7.595541401273886,10.0,20.0,1590.0
South,Clothing,Tamil Nadu,Jealous 25,Chennai,Website,Cash on Delivery,Dec-2012,1.0,1750.0,192.5,11.0,1558.0,1225.0,525.0,30.0,332.5,21.341463414634145,9.0,17.0,1750.0
South,Clothing,Tamil Nadu,Jealous 26,Chennai,Website,Cash on Delivery,Apr-2012,1.0,3998.0,479.76,12.0,3518.0,3198.4,799.6,20.0,319.8,9.09039226833428,7.0,8.0,3998.0
South,Clothing,Tamil Nadu,John Players,Chennai,Catalogue,Credit Card,May-2012,1.0,500.0,50.0,10.0,450.0,440.0,60.0,12.0,10.0,2.2222222222222223,9.0,10.0,500.0
South,Clothing,Tamil Nadu,John Players,Chennai,Catalogue,Credit Card EMI,Jul-2012,1.0,1050.0,157.5,15.0,893.0,735.0,315.0,30.0,157.5,17.63717805151176,1.0,4.0,1050.0
South,Clothing,Tamil Nadu,John Players,Chennai,Contact Center,Gift Coupons,Nov-2012,1.0,1149.0,229.8,20.0,919.0,804.3,344.7,30.0,114.9,12.502720348204571,1.0,9.0,1149.0
South,Clothing,Tamil Nadu,John Players,Chennai,Website,Gift Coupons,Jan-2012,1.0,899.0,224.75,25.0,674.0,584.4,314.7,35.005561735261395,89.9,13.338278931750743,9.0,11.0,899.0
South,Clothing,Tamil Nadu,John Players,Chennai,Website,Gift Coupons,Nov-2012,1.0,889.0,106.68,12.0,782.0,577.9,311.2,35.00562429696288,204.5,26.15089514066496,7.0,9.0,889.0
South,Clothing,Tamil Nadu,John Players,Coimbatore,Catalogue,Cash on Delivery,Oct-2012,1.0,909.0,209.07,23.0,700.0,727.2,181.8,20.0,-27.3,-3.9,4.0,4.0,909.0
South,Clothing,Tamil Nadu,John Players,Coimbatore,Website,Net Banking,Jan-2012,1.0,1189.0,249.69,21.0,939.0,891.8,297.3,25.00420521446594,47.6,5.069222577209798,4.0,5.0,1189.0
South,Clothing,Tamil Nadu,John Players,Madurai,Catalogue,Cash on Delivery,Sep-2012,1.0,1050.0,105.0,10.0,945.0,924.0,126.0,12.0,21.0,2.2222222222222223,4.0,7.0,1050.0
South,Clothing,Tamil Nadu,John Players,Madurai,Catalogue,Gift Coupons,Jun-2012,1.0,649.0,77.88,12.0,571.0,454.3,194.7,30.0,116.8,20.455341506129596,4.0,7.0,649.0
South,Clothing,Tamil Nadu,John Players,Madurai,Website,Credit Card,Jul-2012,1.0,889.0,88.9,10.0,800.0,622.3,266.7,30.0,177.8,22.225,9.0,17.0,889.0
South,Clothing,Tamil Nadu,Keona,Chennai,Contact Center,Debit Card,Mar-2012,1.0,1258.0,314.5,25.0,944.0,1006.4,251.6,20.0,-62.9,-6.663135593220339,4.0,5.0,1258.0
South,Clothing,Tamil Nadu,Keona,Coimbatore,Catalogue,Credit Card,Nov-2012,1.0,999.0,59.94,6.0,939.0,549.5,449.6,45.005005005005,389.6,41.49094781682641,10.0,18.0,999.0
South,Clothing,Tamil Nadu,Keona,Coimbatore,Catalogue,Net Banking,Nov-2012,1.0,999.0,119.88,12.0,879.0,699.3,299.7,30.0,179.8,20.45506257110353,1.0,1.0,999.0
South,Clothing,Tamil Nadu,Keona,Madurai,Website,Credit Card,Sep-2012,1.0,849.0,271.68,32.0,577.0,721.7,127.4,15.005889281507656,-144.3,-25.008665511265164,1.0,7.0,849.0
South,Clothing,Tamil Nadu,Killer,Chennai,Catalogue,Cash on Delivery,Nov-2012,1.0,1599.0,367.77,23.0,1231.0,1119.3,479.7,30.0,111.9,9.090170593013811,1.0,1.0,1599.0
South,Clothing,Tamil Nadu,Killer,Chennai,Catalogue,Debit Card,Feb-2012,1.0,1399.0,83.94,6.0,1315.0,1189.2,209.9,15.003573981415297,125.9,9.574144486692015,1.0,5.0,1399.0
South,Clothing,Tamil Nadu,Killer,Chennai,Catalogue,Gift Coupons,May-2012,1.0,2299.0,252.89,11.0,2046.0,1264.5,1034.6,45.002174858634184,781.7,38.20625610948192,10.0,20.0,2299.0
South,Clothing,Tamil Nadu,Killer,Chennai,Contact Center,Debit Card,Jan-2012,1.0,1199.0,299.75,25.0,899.0,839.3,359.7,30.0,60.0,6.674082313681868,7.0,12.0,1199.0
South,Clothing,Tamil Nadu,Killer,Chennai,Website,Cash on Delivery,Mar-2012,1.0,1199.0,299.75,25.0,899.0,659.5,539.6,45.00417014178482,239.8,26.67408231368187,1.0,1.0,1199.0
South,Clothing,Tamil Nadu,Killer,Chennai,Website,Net Banking,Dec-2012,1.0,3998.0,479.76,12.0,3518.0,3598.2,399.8,10.0,-80.0,-2.274019329164298,1.0,3.0,3998.0
South,Clothing,Tamil Nadu,Killer,Madurai,Contact Center,Debit Card,Mar-2012,1.0,2199.0,505.77,23.0,1693.0,1649.3,549.8,25.002273760800364,44.0,2.598936798582398,9.0,10.0,2199.0
South,Clothing,Tamil Nadu,Killer,Madurai,Website,Debit Card,Sep-2012,1.0,1798.0,215.76,12.0,1582.0,1348.5,449.5,25.0,233.7,14.7724399494311,5.0,11.0,1798.0
South,Clothing,Tamil Nadu,Kraus,Chennai,Catalogue,Credit Card EMI,Oct-2012,1.0,947.0,198.87,21.0,748.0,568.2,378.8,40.0,179.9,24.050802139037433,1.0,7.0,947.0
South,Clothing,Tamil Nadu,Kraus,Chennai,Website,Credit Card,Aug-2012,1.0,947.0,198.87,21.0,748.0,520.9,426.2,45.0052798310454,227.3,30.38770053475936,6.0,11.0,947.0
South,Clothing,Tamil Nadu,Lawman,Chennai,Contact Center,Gift Coupons,Feb-2012,1.0,2199.0,175.92,8.0,2023.0,1539.3,659.7,30.000000000000004,483.8,23.914977755808206,9.0,18.0,2199.0
South,Clothing,Tamil Nadu,Lawman,Chennai,Website,Credit Card,Apr-2012,1.0,1495.0,119.6,8.0,1375.0,1315.6,179.4,12.000000000000002,59.8,4.349090909090909,7.0,9.0,1495.0
South,Clothing,Tamil Nadu,Lawman,Coimbatore,Contact Center,Debit Card,Aug-2012,1.0,1799.0,359.8,20.0,1439.0,1619.1,179.9,10.0,-179.9,-12.501737317581654,1.0,2.0,1799.0
South,Clothing,Tamil Nadu,Lawman,Madurai,Website,Credit Card EMI,Nov-2012,1.0,3190.0,382.8,12.0,2807.0,2073.5,1116.5,35.0,733.7,26.13822586391165,4.0,14.0,3190.0
South,Clothing,Tamil Nadu,Lee,Chennai,Catalogue,Cash on Delivery,Dec-2012,1.0,749.0,74.9,10.0,674.0,689.1,59.9,7.997329773030708,-15.0,-2.225519287833828,1.0,4.0,749.0
South,Clothing,Tamil Nadu,Lee,Chennai,Catalogue,Debit Card,May-2012,1.0,450.0,54.0,12.0,396.0,337.5,112.5,25.0,58.5,14.772727272727273,7.0,10.0,450.0
South,Clothing,Tamil Nadu,Lee,Chennai,Catalogue,Net Banking,Jul-2012,1.0,1999.0,459.77,23.0,1539.0,1099.5,899.6,45.002501250625315,439.8,28.576998050682263,1.0,1.0,1999.0
South,Clothing,Tamil Nadu,Lee,Chennai,Contact Center,Credit Card EMI,Aug-2012,1.0,2150.0,451.5,21.0,1699.0,1505.0,645.0,30.0,193.5,11.389052383755152,7.0,12.0,2150.0
South,Clothing,Tamil Nadu,Lee,Chennai,Contact Center,Gift Coupons,Jan-2012,1.0,850.0,178.5,21.0,672.0,595.0,255.0,30.0,76.5,11.383928571428571,1.0,3.0,850.0
South,Clothing,Tamil Nadu,Lee,Chennai,Contact Center,Gift Coupons,Apr-2012,1.0,699.0,146.79,21.0,552.0,489.3,209.7,30.0,62.9,11.394927536231885,4.0,5.0,699.0
